Date,Type,Area,Furnished,Latitude,Longitude,Rental
2021-07,4 room,75.0,yes,1.27469944029956,103.840485373883,2950
2021-03,5 room,114.0,yes,1.44133342839662,103.806136164821,2100
2022-02,4-room,90.0,yes,1.3999679293622,103.90901300279,2100
2021-01,4 room,93.0,yes,1.40423864727245,103.905014998816,2600
2023-04,3-room,67.0,yes,1.36660045321147,103.855578790668,3150
2021-08,4 room,108.0,yes,1.35229053905004,103.715246438458,1900
2021-07,3 room,73.0,yes,1.35476518284145,103.750885053123,2150
2023-04,4-room,92.0,yes,1.31349292425577,103.769854781007,4100
2021-02,4 room,84.0,yes,1.34675059587742,103.847990168368,2350
2021-04,4 room,91.0,yes,1.37531353711244,103.836245672487,2100
2022-10,3-room,65.0,yes,1.32502427886167,103.854232129189,2750
2021-04,4 room,84.0,yes,1.32929452580121,103.903634766965,2300
2021-07,5 room,130.0,yes,1.32369451969703,103.934994919422,2600
2023-01,4-room,92.0,yes,1.3268699405257,103.941832797556,2850
2023-05,3-room,65.0,yes,1.30672257350963,103.783524083089,2950
2022-08,4-room,90.0,yes,1.31110331476637,103.765863389556,4400
2021-05,4 room,92.0,yes,1.32623725322603,103.940827550178,2600
2021-12,4 room,109.0,yes,1.34122919260209,103.694393602769,3250
2023-02,4-room,87.0,yes,1.30267023304987,103.909040353592,3150
2021-02,3 room,60.0,yes,1.32010579336827,103.765573470177,2550
2022-08,3-room,73.0,yes,1.32544200357037,103.926207634232,1800
2021-12,4 room,104.0,yes,1.37816643855629,103.740967962566,1800
2022-06,4-room,90.0,yes,1.33879791361243,103.734807724832,2200
2022-05,5-room,110.0,yes,1.45303321140803,103.817650679888,2500
2021-06,4 room,92.0,yes,1.40032558873828,103.900735275237,2100
2021-03,4 room,104.0,yes,1.35854702755579,103.888523907469,2300
2022-03,4-room,104.0,yes,1.32748327992351,103.721043765241,2000
2022-02,5-room,111.0,yes,1.3885182028847,103.891082520107,2150
2023-04,4-room,106.0,yes,1.37793931794235,103.75091538895,2950
2021-05,3 room,59.0,yes,1.28742122514492,103.828415534676,2600
2022-10,3-room,68.0,yes,1.341091607667,103.708023659485,2600
2023-06,4-room,105.0,yes,1.35894835768493,103.832787659271,2950
2022-05,3-room,68.0,yes,1.36445863795592,103.744991611928,2500
2023-07,3-room,72.0,yes,1.30658850181781,103.855218716278,3900
2021-09,3 room,63.0,yes,1.32955256858874,103.90122860971,2500
2021-11,3 room,59.0,yes,1.3061849004873,103.796881195835,2100
2023-01,4-room,92.0,yes,1.32467852779302,103.939770313241,2500
2021-06,3 room,70.0,yes,1.37024462107298,103.87082295041,2300
2022-01,4-room,104.0,yes,1.35186837515817,103.948463265355,2500
2022-07,3-room,88.0,yes,1.28572778130037,103.832592401388,3300
2023-04,4-room,91.0,yes,1.34151734586068,103.69989937466,3800
2022-04,4-room,93.0,yes,1.32707387863852,103.923188202853,2500
2023-03,4-room,84.0,yes,1.37017547068583,103.882230180268,1350
2021-06,4 room,104.0,yes,1.3460546058333,103.742605870907,2250
2021-05,4 room,93.0,yes,1.40442051976244,103.907861033253,2400
2022-08,3-room,60.0,yes,1.30422050058916,103.800400186159,2600
2023-06,3-room,68.0,yes,1.43296691864933,103.836238061311,2500
2022-05,4-room,88.0,yes,1.31623521060435,103.876881159027,2600
2022-06,5-room,127.0,yes,1.38910481548092,103.74128676791,3050
2022-01,4-room,92.0,yes,1.40358421163654,103.909264059421,2100
2023-03,4-room,103.0,yes,1.33622198644093,103.88110329747,4100
2023-06,3-room,70.0,yes,1.32374151802981,103.904360289416,1700
2021-12,4 room,101.0,yes,1.39832020549644,103.745880121798,2100
2022-01,5-room,113.0,yes,1.34970536621826,103.748403180472,3150
2022-01,3-room,68.0,yes,1.31514019805556,103.850798372212,2500
2022-05,3-room,60.0,yes,1.32323310533889,103.885604601672,2300
2022-09,3-room,67.0,yes,1.35403883742636,103.946583772874,3350
2022-04,3-room,72.0,yes,1.35738897663765,103.892167860466,1800
2023-04,5-room,122.0,yes,1.42817915274422,103.841271522781,3350
2023-05,3-room,67.0,yes,1.35842952473611,103.8712240101,2250
2023-04,4-room,98.0,yes,1.36514126911853,103.8487041858,2950
2021-09,4 room,100.0,yes,1.28871631968437,103.816854593836,3250
2023-05,4-room,90.0,yes,1.38233665875831,103.894510804136,3700
2021-12,4 room,75.0,yes,1.30923290113321,103.852360705457,2850
2023-04,3-room,67.0,yes,1.32139766306096,103.93973036061,3350
2023-05,5-room,104.0,yes,1.318821472571,103.74922637213,4000
2022-07,4-room,107.0,yes,1.35251739922331,103.931546706451,2750
2022-04,5-room,120.0,yes,1.38349233528457,103.900312363452,2600
2022-05,3-room,73.0,yes,1.34829994079049,103.95005945995,2400
2021-11,5 room,110.0,yes,1.38049324676581,103.880940476912,2300
2023-03,5-room,121.0,yes,1.34962013436358,103.75643213653,2300
2021-05,3 room,67.0,yes,1.35011506071478,103.838727571988,1900
2023-03,3-room,68.0,yes,1.36106704830424,103.750625432011,2300
2022-06,4-room,97.0,yes,1.31090863920106,103.77066433167,2700
2021-01,3 room,73.0,yes,1.32386400383727,103.933398625079,2200
2021-03,5 room,110.0,yes,1.39378388948021,103.910981491609,1900
2021-06,4 room,82.0,yes,1.30914384420468,103.788419923521,3050
2021-01,3 room,67.0,yes,1.30434110257324,103.766529796163,2000
2022-11,3-room,60.0,yes,1.30558616281108,103.800743580931,3700
2023-07,4-room,90.0,yes,1.3885182028847,103.891082520107,3800
2021-06,3 room,68.0,yes,1.28391229397444,103.816006111441,1800
2023-07,5-room,125.0,yes,1.37448766567895,103.876464914567,4100
2022-01,4-room,93.0,yes,1.31757124294126,103.898647745081,2850
2023-01,3-room,67.0,yes,1.33781465652998,103.84513085219,3250
2023-06,4-room,93.0,yes,1.38831848133702,103.87293569738,2950
2023-05,4-room,94.0,yes,1.39963286520916,103.911458504685,3700
2023-04,4-room,92.0,yes,1.42209731725453,103.849560369299,1750
2021-11,3 room,67.0,yes,1.3700965375834,103.837687766047,1800
2021-05,4 room,100.0,yes,1.377556511693,103.887555722487,1900
2022-11,4-room,94.0,yes,1.30941607107151,103.883900101162,3350
2022-04,5-room,111.0,yes,1.45707121613828,103.815308448775,2250
2022-03,2-room,45.0,yes,1.27175707090153,103.809560438327,650
2021-05,3 room,68.0,yes,1.32810291260758,103.932938099482,2000
2021-01,3 room,60.0,yes,1.35819601830911,103.945015695225,2000
2021-04,4 room,103.0,yes,1.32785332684887,103.854993724632,2850
2021-03,5 room,122.0,yes,1.44392118970051,103.796031604849,2100
2021-06,5 room,113.0,yes,1.36919989142635,103.947298306263,3150
2021-07,3 room,69.0,yes,1.35877855850616,103.945268291852,1600
2022-05,5-room,118.0,yes,1.37537429110231,103.854258752173,3450
2021-01,3 room,61.0,yes,1.33570402533121,103.724078165253,1900
2022-06,4-room,92.0,yes,1.38172125180474,103.895197996712,3150
2021-04,4 room,102.0,yes,1.33452611314579,103.855915402039,2350
2021-06,3 room,74.0,yes,1.42887961053535,103.841528588879,1650
2023-04,3-room,68.0,yes,1.3219234293777,103.762384826925,3450
2021-03,4 room,91.0,yes,1.35462817749301,103.867068733428,2750
2022-03,5-room,122.0,yes,1.343453412569,103.754788281769,2600
2023-01,3-room,67.0,yes,1.335341002234,103.854859409729,3700
2022-12,4-room,105.0,yes,1.4218392049386,103.832765161998,2050
2022-05,4-room,105.0,yes,1.35563154080284,103.957953271748,2450
2022-05,4-room,100.0,yes,1.44204928734016,103.798789070341,1900
2022-11,4-room,92.0,yes,1.38213716574566,103.895742316336,3050
2022-05,3-room,73.0,yes,1.37647117966901,103.772397980678,1800
2023-07,3-room,73.0,yes,1.36742112526427,103.845903587276,1900
2023-06,4-room,83.0,yes,1.29579395038247,103.809264765809,5150
2021-10,4 room,97.0,yes,1.37020344042146,103.834687722549,2750
2023-03,3-room,64.0,yes,1.37602906861135,103.772784291707,1900
2021-04,5 room,111.0,yes,1.37925788735519,103.762997101416,2200
2022-12,3-room,67.0,yes,1.36807652285135,103.854353042615,2750
2022-01,3-room,82.0,yes,1.32093420856687,103.764986457895,2600
2021-02,3 room,64.0,yes,1.32159846468451,103.736923103215,1800
2022-12,4-room,101.0,yes,1.38680229828816,103.901132950862,3050
2021-07,3 room,73.0,yes,1.34888490439686,103.742035794953,1950
2021-04,3 room,65.0,yes,1.34231481416805,103.84650890023,2150
2022-08,5-room,111.0,yes,1.34333442575136,103.704701215266,3700
2022-11,3-room,74.0,yes,1.35214022964459,103.930767987584,2100
2021-01,5 room,114.0,yes,1.38971066595273,103.878686138516,1900
2022-11,3-room,67.0,yes,1.43436727337775,103.835602685564,2750
2021-03,3 room,65.0,yes,1.34625797211644,103.715154716629,1250
2022-10,4-room,82.0,yes,1.32485409589901,103.926038014379,3950
2022-06,3-room,88.0,yes,1.28538144338708,103.830400732841,3150
2022-01,4-room,105.0,yes,1.34948340124159,103.694556118022,2500
2021-05,4 room,90.0,yes,1.28275797395281,103.825205576961,3100
2022-05,3-room,74.0,yes,1.31838863767065,103.8866756731,1900
2022-03,5-room,120.0,yes,1.34900647921178,103.751706683374,3350
2023-07,5-room,110.0,yes,1.33584465764231,103.697293247097,2500
2023-02,4-room,87.0,yes,1.3023807015581,103.909238899358,3700
2022-01,5-room,111.0,yes,1.35344766528144,103.704411153076,3150
2022-10,5-room,110.0,yes,1.39058578077811,103.891617324,3550
2021-05,4 room,90.0,yes,1.38183345894478,103.893909396228,2500
2023-02,5-room,122.0,yes,1.34800341123895,103.855395747158,2600
2022-11,4-room,84.0,yes,1.37206841466002,103.889663625576,2750
2021-11,3 room,67.0,yes,1.43102233778042,103.837623233094,2750
2021-06,4 room,93.0,yes,1.4045590871809,103.897504894239,2000
2022-09,4-room,99.0,yes,1.32184396296011,103.739872521955,2300
2021-07,5 room,126.0,yes,1.32313486125334,103.91204571131,2950
2021-04,3 room,65.0,yes,1.32534102499628,103.92543538387,1750
2023-02,3-room,73.0,yes,1.37452837023545,103.772867119001,3350
2022-08,3-room,67.0,yes,1.42036919149233,103.844403667721,2750
2023-02,3-room,67.0,yes,1.30674896245195,103.760633580535,2500
2023-03,5-room,122.0,yes,1.4343227615451,103.795844279939,2300
2023-07,3-room,67.0,yes,1.36880359418469,103.841618072603,2950
2023-04,3-room,60.0,yes,1.30422050058916,103.800400186159,3700
2022-07,5-room,112.0,yes,1.44817394200904,103.803035445933,2400
2022-02,5-room,122.0,yes,1.4411312628412,103.805148060847,2400
2021-10,4 room,88.0,yes,1.30743646519275,103.78362947863,3000
2023-06,4-room,93.0,yes,1.31489619639366,103.764423054189,4300
2023-05,5-room,121.0,yes,1.34111736866105,103.744794661314,3150
2021-10,3 room,73.0,yes,1.32283703302242,103.939124525951,2300
2022-05,3-room,67.0,yes,1.33781295353996,103.844331928876,1600
2022-09,4-room,84.0,yes,1.38602501192541,103.770847695844,2100
2021-05,4 room,90.0,yes,1.38756341803929,103.891211046862,1850
2021-08,5 room,122.0,yes,1.37757321095782,103.775352835173,2750
2023-01,3-room,66.0,yes,1.29225467139033,103.802856952057,3150
2023-03,4-room,90.0,yes,1.38416869382668,103.896647916276,2600
2023-06,3-room,67.0,yes,1.43010019275338,103.833117595994,3150
2021-12,3 room,60.0,yes,1.27390144581321,103.839417299226,2550
2021-07,4 room,108.0,yes,1.34548008232168,103.74995609585,2400
2021-05,5 room,110.0,yes,1.3870653779354,103.892735553222,2400
2021-02,4 room,92.0,yes,1.28148915140735,103.827671951512,2750
2022-10,4-room,84.0,yes,1.32803365560415,103.904398329853,2850
2021-09,4 room,92.0,yes,1.33386999313116,103.942056749176,1900
2021-01,3 room,61.0,yes,1.33675035701881,103.851794384284,1800
2022-06,3-room,59.0,yes,1.30762004852147,103.793463531218,2200
2022-07,3-room,68.0,yes,1.32587565122354,103.932493035074,2100
2021-08,3 room,68.0,yes,1.36033274170697,103.749691516072,2100
2021-01,5 room,112.0,yes,1.39613052938418,103.888097116033,1900
2022-08,3-room,73.0,yes,1.37647117966901,103.772397980678,1850
2023-04,5-room,110.0,yes,1.39104986151367,103.888846713825,3900
2023-07,3-room,60.0,yes,1.32425201243512,103.941571885143,2200
2021-03,4 room,105.0,yes,1.34750822865247,103.730560691538,1900
2021-01,3 room,65.0,yes,1.32604335303082,103.926488452026,1700
2023-04,4-room,90.0,yes,1.40136794497508,103.907095963037,3150
2021-02,3 room,67.0,yes,1.40093563151906,103.899198538,2000
2023-04,3-room,67.0,yes,1.4317457809835,103.838295593199,3050
2021-04,3 room,59.0,yes,1.30770527644458,103.801272476263,2300
2022-03,3-room,56.0,yes,1.32513240286821,103.885610754075,1700
2023-02,4-room,93.0,yes,1.27744909387079,103.841666679651,6300
2023-05,5-room,110.0,yes,1.40313482841143,103.749793059631,3700
2022-11,5-room,122.0,yes,1.34607302489279,103.958432281147,3800
2021-10,3 room,65.0,yes,1.34625797211644,103.715154716629,2350
2022-01,4-room,104.0,yes,1.35831237987584,103.842088235009,2200
2023-04,4-room,94.0,yes,1.36255043035847,103.745770795352,3450
2023-06,4-room,85.0,yes,1.30863777720455,103.884644800061,4950
2021-03,4 room,92.0,yes,1.32756257230307,103.93573462699,2100
2021-11,3 room,70.0,yes,1.32374151802981,103.904360289416,2500
2023-02,3-room,68.0,yes,1.32050169556608,103.863341271367,2100
2021-11,4 room,93.0,yes,1.34838399787614,103.753520312233,2400
2021-02,4 room,93.0,yes,1.38804394182061,103.771067583616,1900
2022-07,4-room,103.0,yes,1.37031157066559,103.957565573283,2100
2022-01,3-room,67.0,yes,1.35091296258284,103.837585157698,2400
2022-03,3-room,67.0,yes,1.34838399787614,103.753520312233,1700
2021-11,4 room,103.0,yes,1.34824895315275,103.944920713854,2750
2023-07,5-room,110.0,yes,1.45157616201366,103.81515743452,3700
2021-08,4 room,75.0,yes,1.27390144581321,103.839417299226,2950
2023-02,3-room,59.0,yes,1.28807687600985,103.82708127923,3700
2022-11,3-room,73.0,yes,1.35590516879669,103.947447486706,3050
2022-09,4-room,104.0,yes,1.34462159576141,103.959417493708,2400
2023-04,3-room,67.0,yes,1.43434861486562,103.838614083114,2850
2023-01,4-room,94.0,yes,1.29375107969483,103.811956712048,3150
2021-09,4 room,82.0,yes,1.30376782197877,103.914176046886,1950
2023-06,5-room,112.0,yes,1.39387016239186,103.878517201425,2950
2021-04,4 room,100.0,yes,1.34036989064657,103.695839832303,2450
2022-09,5-room,110.0,yes,1.37972529696275,103.881133269191,3800
2021-01,3 room,65.0,yes,1.34764592847862,103.7129331836,1700
2021-02,4 room,105.0,yes,1.34440826739845,103.690958705202,2200
2021-11,3 room,103.0,yes,1.30016459105,103.884228450233,1700
2022-08,4-room,92.0,yes,1.40780265306018,103.899609389645,3800
2022-09,3-room,67.0,yes,1.3326539531256,103.85021164455,3350
2021-05,5 room,123.0,yes,1.43566901015181,103.792604837224,2800
2023-01,5-room,137.0,yes,1.37166868291671,103.961763681659,3150
2022-09,3-room,65.0,yes,1.32604335303082,103.926488452026,1900
2022-04,3-room,67.0,yes,1.34922419580696,103.934912515373,1700
2023-03,5-room,120.0,yes,1.33716136352623,103.858353639387,4700
2023-04,3-room,64.0,yes,1.35492978202648,103.873639912916,2500
2021-03,4 room,95.0,yes,1.27368173970143,103.806579408022,2950
2022-02,4-room,104.0,yes,1.36190373412212,103.95153872617,2400
2022-05,3-room,64.0,yes,1.33154985525199,103.885517887171,1700
2021-09,5 room,116.0,yes,1.33369129501334,103.722503178422,2100
2021-10,3 room,75.0,yes,1.36487674599293,103.856287317569,1700
2022-12,3-room,68.0,yes,1.37360769512088,103.85820494173,1600
2021-02,3 room,79.0,yes,1.34720576651075,103.946641750013,2100
2022-07,3-room,68.0,yes,1.45008621870701,103.827067209255,1800
2022-07,4-room,102.0,yes,1.33432779682797,103.854490770408,4200
2022-11,4-room,106.0,yes,1.34302581073029,103.706879612056,2100
2023-02,5-room,124.0,yes,1.36246520398535,103.954683087779,2100
2021-07,5 room,110.0,yes,1.39623982211947,103.90800726106,1900
2022-10,3-room,67.0,yes,1.33348258777759,103.937542520091,2450
2023-01,3-room,53.0,yes,1.32661209766562,103.858436241745,1800
2021-04,5 room,129.0,yes,1.44191072365748,103.789471100426,2100
2022-03,3-room,82.0,yes,1.37587723828643,103.840067482919,1900
2022-07,2-room,47.0,yes,1.32750585189984,103.923264046182,1750
2022-02,3-room,58.0,yes,1.30363604634114,103.799461668023,1900
2021-04,3 room,68.0,yes,1.34202424550408,103.739009746539,2100
2023-06,4-room,111.0,yes,1.34883662857191,103.746021679075,4300
2022-06,3-room,76.0,yes,1.28458712798457,103.824360319186,2400
2021-02,3 room,61.0,yes,1.32573742833728,103.887054329523,1750
2021-02,4 room,103.0,yes,1.37695171842745,103.891748637325,1850
2022-04,4-room,100.0,yes,1.28295503980413,103.827983319539,3400
2023-06,5-room,134.0,yes,1.3474951052091,103.940762770964,3150
2021-06,3 room,68.0,yes,1.31313099307775,103.850867852489,2300
2023-05,5-room,110.0,yes,1.45303321140803,103.817650679888,3450
2021-07,5 room,124.0,yes,1.40101416839361,103.747524161982,2100
2022-07,4-room,91.0,yes,1.36904731272801,103.870584006425,2850
2022-08,4-room,92.0,yes,1.37794956982629,103.904346041308,3550
2023-02,5-room,110.0,yes,1.40064708187083,103.906006617712,3900
2022-05,3-room,67.0,yes,1.36884962699229,103.844564835127,1600
2021-07,4 room,85.0,yes,1.33550103973985,103.697513956741,2500
2021-02,5 room,121.0,yes,1.37720047788648,103.769852814329,1900
2023-06,4-room,77.0,yes,1.30334823372441,103.863134272442,4200
2021-05,3 room,73.0,yes,1.36511023350774,103.847379037914,2100
2023-03,3-room,71.0,yes,1.35807253232842,103.891946844004,3350
2021-04,3 room,65.0,yes,1.30572354541959,103.91253050447,2100
2023-07,3-room,65.0,yes,1.32100020851204,103.868321383856,2000
2023-01,5-room,115.0,yes,1.33596106828604,103.935990113555,2500
2022-09,4-room,103.0,yes,1.44602731663791,103.796071981368,1900
2022-05,4-room,88.0,yes,1.30542368483748,103.914004754803,2750
2023-04,3-room,68.0,yes,1.33628570919032,103.8474794394,2600
2021-12,4 room,91.0,yes,1.36238829184688,103.857880564737,2100
2022-01,4-room,89.0,yes,1.32112027780383,103.866786871368,3150
2021-01,3 room,66.0,yes,1.33000819866672,103.842532936051,2000
2022-12,4-room,82.0,yes,1.3626577042511,103.891921506467,3350
2021-02,4 room,92.0,yes,1.3267134876497,103.940892186551,2300
2023-01,3-room,67.0,yes,1.35091296258284,103.837585157698,3450
2022-07,5-room,125.0,yes,1.34955642619511,103.720801288376,3800
2023-07,4-room,93.0,yes,1.34958656573247,103.72631531647,3250
2022-12,4-room,96.0,yes,1.34831968709824,103.71695546848,3150
2021-03,4 room,105.0,yes,1.33585118238176,103.936777579151,2500
2022-05,3-room,68.0,yes,1.42923420821389,103.828880603195,1700
2021-10,5 room,121.0,yes,1.31836321447687,103.769846484274,3150
2022-07,3-room,73.0,yes,1.41839680437318,103.837739340409,2300
2023-04,3-room,67.0,yes,1.36770367670019,103.854214321442,3700
2022-05,3-room,64.0,yes,1.43691621022976,103.832132015264,2700
2021-09,5 room,132.0,yes,1.4003500962761,103.746992957921,1950
2021-03,5 room,123.0,yes,1.337083957059,103.85354103689,2600
2022-11,2-room,45.0,yes,1.27175707090153,103.809560438327,2950
2021-03,3 room,70.0,yes,1.35532858945575,103.889376316331,1800
2022-06,5-room,120.0,yes,1.34072885868923,103.746781223695,2600
2022-01,4-room,100.0,yes,1.2870165287153,103.816374778847,2300
2021-04,4 room,84.0,yes,1.34681029782167,103.84904106054,3300
2022-12,4-room,87.0,yes,1.28633684743341,103.829204757258,4850
2022-06,4-room,82.0,yes,1.33951566601807,103.857051021906,1900
2021-02,3 room,67.0,yes,1.33318449829266,103.724354324887,1700
2023-05,4-room,96.0,yes,1.38993920373878,103.876479595851,3150
2022-06,3-room,67.0,yes,1.38020079047279,103.83575571651,2600
2021-05,3 room,65.0,yes,1.2781594645971,103.820475315204,2100
2023-02,3-room,67.0,yes,1.35594945338371,103.869580972459,1900
2022-01,3-room,65.0,yes,1.32353780675049,103.86914775647,2100
2023-03,5-room,120.0,yes,1.38422183055836,103.763766919593,3800
2021-08,5 room,122.0,yes,1.43233355181896,103.780226941875,2300
2022-03,5-room,120.0,yes,1.43272193932997,103.796846435522,2750
2023-04,4-room,104.0,yes,1.33716527577081,103.857228807914,3350
2022-07,4-room,84.0,yes,1.37123297855584,103.88691800304,2450
2021-10,5 room,131.0,yes,1.37705460161227,103.769444069298,1950
2021-06,5 room,112.0,yes,1.43160689427922,103.789608911068,2750
2023-01,5-room,110.0,yes,1.39717530895925,103.905229593145,4200
2022-08,4-room,103.0,yes,1.37883394675773,103.895911336485,2100
2022-01,3-room,73.0,yes,1.37526298800703,103.771656502775,2300
2023-03,5-room,119.0,yes,1.44159550542694,103.801106488879,2950
2021-12,3 room,67.0,yes,1.33231740745783,103.936301267285,1450
2022-03,4-room,104.0,yes,1.31873607930176,103.945715581305,2850
2021-02,5 room,119.0,yes,1.27776786253278,103.821702419401,3350
2022-05,5-room,120.0,yes,1.37697211655509,103.888864094008,3150
2021-03,3 room,67.0,yes,1.33183921459218,103.912364855077,2000
2023-05,5-room,134.0,yes,1.39316986752422,103.742614364734,3700
2021-06,4 room,104.0,yes,1.38078152626664,103.74466959968,1900
2023-03,4-room,95.0,yes,1.30544397285961,103.781869025225,3700
2021-06,5 room,126.0,yes,1.32313486125334,103.91204571131,2600
2023-04,3-room,60.0,yes,1.29073246202285,103.803846934678,3550
2022-03,3-room,64.0,yes,1.37118463235158,103.884254617112,2400
2021-03,3 room,65.0,yes,1.31423937033551,103.870914031459,1900
2023-03,4-room,104.0,yes,1.38031130418576,103.735332010832,3700
2022-10,5-room,124.0,yes,1.3732611475703,103.894631713049,3150
2021-10,4 room,96.0,yes,1.43533747562924,103.837523010219,2300
2023-06,4-room,110.0,yes,1.35851090906303,103.830066980252,1700
2021-01,4 room,90.0,yes,1.39731129141256,103.899747837998,2400
2023-03,4-room,104.0,yes,1.37276572375702,103.887618824824,3150
2022-02,4-room,91.0,yes,1.30533046157853,103.762003588469,2900
2021-02,4 room,99.0,yes,1.35798965118265,103.937435186474,2600
2021-08,5 room,127.0,yes,1.3451004516425,103.706911682245,2500
2022-03,4-room,94.0,yes,1.34788416536561,103.716417393401,2600
2023-05,4-room,104.0,yes,1.33663363411169,103.925744921529,3200
2021-09,5 room,127.0,yes,1.34290033614079,103.706185188199,2200
2021-03,3 room,68.0,yes,1.36243186402478,103.851030689651,1900
2022-04,3-room,66.0,yes,1.3223875270991,103.866126107239,2450
2022-02,3-room,67.0,yes,1.36238829184688,103.857880564737,1850
2021-02,5 room,110.0,yes,1.39794240618774,103.909448151668,2050
2022-04,3-room,76.0,yes,1.3423823110644,103.845598140612,2600
2022-09,4-room,99.0,yes,1.32184396296011,103.739872521955,3050
2021-06,3 room,65.0,yes,1.34824122465841,103.7140978842,1850
2021-03,4 room,104.0,yes,1.37740414141217,103.940322697017,2200
2021-09,5 room,120.0,yes,1.37849281015329,103.884016382567,2500
2023-01,4-room,90.0,yes,1.38476706087905,103.895957786939,3350
2021-02,4 room,94.0,yes,1.3185553480936,103.768028348058,2500
2021-01,5 room,122.0,yes,1.44355669341747,103.797470709484,2050
2022-05,4-room,93.0,yes,1.39061195455357,103.879963568325,2850
2023-01,5-room,123.0,yes,1.35684229419395,103.934951160364,3550
2023-05,4-room,94.0,yes,1.3652661423815,103.844538059044,3200
2023-07,3-room,67.0,yes,1.31810006477416,103.766692603667,2950
2021-05,4 room,91.0,yes,1.31949018164234,103.767337871668,2500
2021-04,4 room,91.0,yes,1.32041710187602,103.853813946402,2500
2022-04,4-room,90.0,yes,1.31329783863328,103.872837648285,3150
2022-10,3-room,73.0,yes,1.43150888069834,103.777400269235,2100
2021-02,3 room,70.0,yes,1.27394761788206,103.820866934319,2200
2022-08,3-room,60.0,yes,1.303787443937,103.800385265974,2950
2021-07,5 room,118.0,yes,1.43774346901468,103.791171851068,2100
2021-08,5 room,121.0,yes,1.36758838065526,103.898880189886,2600
2022-10,5-room,116.0,yes,1.37663270919069,103.879383694154,2600
2023-06,4-room,90.0,yes,1.38526180662915,103.893959317126,3800
2021-12,4 room,109.0,yes,1.3448843555315,103.707430279187,2050
2023-07,3-room,60.3,yes,1.33119721401346,103.886976681713,2750
2023-02,3-room,59.0,yes,1.27773153190559,103.819769431353,2600
2021-09,4 room,95.0,yes,1.38465568677053,103.899257415602,2200
2022-07,5-room,111.0,yes,1.33453129537675,103.847565695822,4850
2022-08,4-room,95.0,yes,1.39118065833884,103.874321610143,3700
2022-03,5-room,126.0,yes,1.30402508947699,103.913501458863,2750
2021-11,4 room,84.0,yes,1.35057174649766,103.727172770969,2200
2022-04,4-room,112.0,yes,1.35960292271157,103.84223893939,1800
2021-08,4 room,93.0,yes,1.35937098724463,103.938378633561,2800
2023-02,5-room,114.0,yes,1.31447785572521,103.851072419846,2600
2023-05,3-room,67.0,yes,1.36682360708102,103.83649123895,2000
2023-04,3-room,82.0,yes,1.37482589458092,103.848956089557,2250
2022-03,4-room,94.0,yes,1.33781496766011,103.722184784222,2200
2023-06,4-room,95.0,yes,1.29338294925716,103.809330719416,4500
2021-11,4 room,103.0,yes,1.35234799631864,103.718438388228,2100
2021-02,3 room,63.0,yes,1.34660370387638,103.849915297835,2000
2022-09,5-room,122.0,yes,1.3359069234545,103.854314596382,2950
2023-01,5-room,121.0,yes,1.41817361528574,103.836190364674,2850
2023-07,4-room,93.0,yes,1.37273696913231,103.850194854525,3700
2021-02,3 room,65.0,yes,1.32158068709129,103.854150953187,1500
2021-01,4 room,103.0,yes,1.34366766259088,103.75605170306,2500
2023-07,5-room,110.0,yes,1.45332598016276,103.816840072575,2900
2022-04,3-room,73.0,yes,1.35080703254488,103.757533550437,1900
2023-02,3-room,69.0,yes,1.35590698154634,103.750411621456,2950
2021-05,4 room,91.0,yes,1.37404969557747,103.896459281626,1900
2022-09,5-room,124.0,yes,1.37406306521206,103.945122178511,3150
2022-12,4-room,91.0,yes,1.32180028934437,103.904424346286,3250
2022-11,4-room,103.0,yes,1.37850799248774,103.750707442454,1800
2021-09,3 room,73.0,yes,1.33065454769523,103.938496275607,1900
2023-02,3-room,88.0,yes,1.3665990830055,103.846874423696,3700
2022-07,4-room,103.0,yes,1.35372257124031,103.725202727545,2000
2021-05,5 room,131.0,yes,1.30201289804622,103.882922881502,2600
2023-06,2-room,40.0,yes,1.33094394405829,103.845020058262,2400
2022-02,4-room,91.0,yes,1.3167570723148,103.851105557934,2600
2021-06,4 room,84.0,yes,1.37606836468819,103.891125310985,2050
2022-12,5-room,110.0,yes,1.38553502172905,103.759378313644,2500
2023-02,4-room,90.0,yes,1.38662658656793,103.760257710151,2200
2021-06,5 room,118.0,yes,1.4476075755764,103.772062005139,2000
2022-04,4-room,104.0,yes,1.39381403543098,103.749398690897,2200
2022-03,3-room,65.0,yes,1.32441875533381,103.858185074994,1800
2021-10,3 room,66.0,yes,1.32314598295591,103.855879621151,1500
2021-08,4 room,104.0,yes,1.37554049402626,103.772545153157,1700
2021-12,5 room,121.0,yes,1.43963261801972,103.802121646793,2400
2022-09,3-room,68.0,yes,1.43576274995203,103.77402996229,1300
2021-12,4 room,105.0,yes,1.37415468804791,103.89401945837,2600
2021-11,5 room,124.0,yes,1.35015494562829,103.700347173392,2300
2022-04,4-room,104.0,yes,1.34566786108845,103.695791563809,2950
2023-02,3-room,65.0,yes,1.30340547617434,103.909734447292,2750
2022-09,3-room,77.0,yes,1.33642660399461,103.85660811051,3050
2022-05,5-room,120.0,yes,1.34140471346947,103.735843456176,3550
2023-03,5-room,110.0,yes,1.40115779753494,103.751471709468,2750
2021-12,5 room,125.0,yes,1.43945854001258,103.794016386736,2950
